_id	data	hora	natureza_acidente	situacao	bairro	endereco	numero	detalhe_endereco_acidente	complemento	endereco_cruzamento	numero_cruzamento	referencia_cruzamento	bairro_cruzamento	tipo	descricao	auto	moto	ciclom	ciclista	pedestre	onibus	caminhao	viatura	outros	vitimas	vitimasfatais
5096	2016-06-27T00:00:00	13:56:00	SEM VÍTIMA	FINALIZADA	BOA VIAGEM	AV ENGENHEIRO DOMINGOS FERREIRA	2591	""	EM FRENTE DO ESCRITORIO DO HSBC E ADOALDO TAPETES	AV ENGENHEIRO DOMINGOS FERREIRA	2591	EM FRENTE DO ESCRITORIO DO HSBC E ADOALDO TAPETES	BOA VIAGEM	COLISÃO	ONIBUS E AUTO	1					1				0	
5097	2016-06-27T00:00:00	14:22:00	SEM VÍTIMA	FINALIZADA	TORRE	RUA MARQUES DE MARICA	169	""	APOS A IGREJA DA TORRE SENT. P/ QUEM VAI PARA O GOE	RUA MARQUES DE MARICA	169	APOS A IGREJA DA TORRE SENT. P/ QUEM VAI PARA O GOE	TORRE	COLISÃO	DOIS AUTOS	2									0	
5098	2016-06-27T00:00:00	15:14:00	COM VÍTIMA	FINALIZADA	BOA VIAGEM	AV ENGENHEIRO DOMINGOS FERREIRA	""	""	PROX DA WIZARD E DO POSTO BR S/T PIEDADE	AV ENGENHEIRO DOMINGOS FERREIRA	0	PROX DA WIZARD E DO POSTO BR S/T PIEDADE	BOA VIAGEM	COLISÃO	COLISAO DE ONIBUS E AUTO S/V	1					1				1	
5099	2016-06-27T00:00:00	15:52:00	SEM VÍTIMA	FINALIZADA	IMBIRIBEIRA	AV MARECHAL MASCARENHAS DE MORAES	""	""	E/F DA LOCALIZA S/T AFOGADOS	AV MARECHAL MASCARENHAS DE MORAES	0	E/F DA LOCALIZA S/T AFOGADOS	IMBIRIBEIRA	COLISÃO	COLISAO DE DOIS E AUTO S/V	2									0	
5100	2016-06-27T00:00:00	16:02:00	SEM VÍTIMA	FINALIZADA	BONGI	RUA CARLOS GOMES	""	""	COM A RUA HERCULES FLORENCE / RUA DA MATERNIDADE SANTA LUCIA	RUA CARLOS GOMES	0	COM A RUA HERCULES FLORENCE / RUA DA MATERNIDADE SANTA LUCIA	BONGI	COLISÃO	CAMINHAO E AUTO	1						1			0	
5101	2016-06-27T00:00:00	17:03:00	COM VÍTIMA	FINALIZADA	JAQUEIRA	RUA DO FUTURO	XX	""	EM FRENTE DO PARQUE DA JAQUEIRA	RUA DO FUTURO	XX	EM FRENTE DO PARQUE DA JAQUEIRA	JAQUEIRA	COLISÃO COM CICLISTA	AUTO E CICLISTA	1			1						1	
5102	2016-06-27T00:00:00	17:33:00	SEM VÍTIMA	FINALIZADA	SANTO AMARO	RUA JOAO LIRA	XX	""	AO LADO DO TREZE DE MAIO	RUA JOAO LIRA	XX	AO LADO DO TREZE DE MAIO	SANTO AMARO	COLISÃO	ONIBUS E AUTO	1					1				0	
5103	2016-06-27T00:00:00	17:58:00	SEM VÍTIMA	CANCELADA	JIQUIÁ	RUA VEREADOR FRANCISCO DE PAULA SANTANA CHICO DA MANOLA	59	""	PROX. AO OSTO IPIRANGA E O ARMAZEM CORAL	RUA VEREADOR FRANCISCO DE PAULA SANTANA CHICO DA MANOLA	59	PROX. AO OSTO IPIRANGA E O ARMAZEM CORAL	JIQUIÁ	COLISÃO	COLISAO ENTRE AUTO E CIQUENTINHA S/V	1		1							0	
5104	2016-06-27T00:00:00	18:03:00	SEM VÍTIMA	FINALIZADA	AFOGADOS	RUA DA PAZ	""	""	EM FRENTE A PRAÇA DA PAZ	RUA DA PAZ	0	EM FRENTE A PRAÇA DA PAZ	AFOGADOS	COLISÃO	COLISAO ENTRE DOIS AUTOS S/V	1	1								0	
5105	2016-06-27T00:00:00	18:06:00	COM VÍTIMA	FINALIZADA	BOA VISTA	RUA DO HOSPICIO	""	""	EM FRENTE A ESTAÇÃO BRT 13 DE MAIO / LADO OPOSTO AO ESTACIONAMENTO DA CAMARA MUNICIPAL DO RECIFE	RUA DO HOSPICIO	0	EM FRENTE A ESTAÇÃO BRT 13 DE MAIO / LADO OPOSTO AO ESTACIONAMENTO DA CAMARA MUNICIPAL DO RECIFE	BOA VISTA	COLISÃO	COLISÃO ENTRE AUTO E MOTOCICLETA	1	1								2	
5106	2016-06-27T00:00:00	18:14:00	SEM VÍTIMA	CANCELADA	CAXANGÁ	AV CAXANGA	""	""	NA ULTIMA PARADA DO BRT, PROX. AO POSTO SHELL, SENTIDO SUBURBIO	AV CAXANGA	0	NA ULTIMA PARADA DO BRT, PROX. AO POSTO SHELL, SENTIDO SUBURBIO	CAXANGÁ	COLISÃO	COLISAO ENTRE UMA KOMBI ESCOLAR E AUTO, S/V	1								1	0	
5107	2016-06-27T00:00:00	18:21:00	""	CANCELADA	BOA VISTA	RUA DO HOSPICIO	""	""	EM FRENTE AO PARQUE TREZE DE MAIO	RUA DO HOSPICIO	0	EM FRENTE AO PARQUE TREZE DE MAIO	BOA VISTA	COLISÃO	COLISAO ENTRE MOTO E ONIBUS C/V		1				1					
5108	2016-06-27T00:00:00	19:15:00	SEM VÍTIMA	FINALIZADA	IPSEP	RUA SAO NICOLAU	""	""	SENTIDO IBURA 5 M ANTES DO SEMÁFORO 016	RUA SAO NICOLAU	0	SENTIDO IBURA 5 M ANTES DO SEMÁFORO 016	IPSEP	COLISÃO	AUTO E CAMINHÃO	1						1			0	
5109	2016-06-27T00:00:00	20:45:00	SEM VÍTIMA	FINALIZADA	IMBIRIBEIRA	AV MARECHAL MASCARENHAS DE MORAES	""	""	PROX A FERREIRA COSTA SENTIDO AFOGADOS	AV MARECHAL MASCARENHAS DE MORAES	0	PROX A FERREIRA COSTA SENTIDO AFOGADOS	IMBIRIBEIRA	COLISÃO	DOIS AUTOS	2									0	
5110	2016-06-27T00:00:00	23:43:00	SEM VÍTIMA	FINALIZADA	BOA VIAGEM	AV BOA VIAGEM	3574	""	PROX DO EDIFICL PORTUGAL	AV BOA VIAGEM	3574	PROX DO EDIFICL PORTUGAL	BOA VIAGEM	CHOQUE	AUTO CHOCOU-SE COM POSTE	1									0	
5111	2016-06-27T00:00:00	23:53:00	SEM VÍTIMA	FINALIZADA	TAMARINEIRA	EST VELHA DE AGUA FRIA	""	""	COM AV PROFº JOSÉ DOS ANJOS	EST VELHA DE AGUA FRIA	0	COM AV PROFº JOSÉ DOS ANJOS	TAMARINEIRA	COLISÃO	DOIS AUTOS	2									0	
5112	2016-06-28T00:00:00	07:32:00	COM VÍTIMA	FINALIZADA	BOA VIAGEM	RUA ANTONIO FALCAO	""	""	CRUZAMENTO COM FRANCISCO DA CUNHA, EM FRENTE AO CARREFOUR	RUA ANTONIO FALCAO	0	CRUZAMENTO COM FRANCISCO DA CUNHA, EM FRENTE AO CARREFOUR	BOA VIAGEM	COLISÃO	COLISAO ENTRE AUTO E MOTO C/V	1	1								1	
5113	2016-06-28T00:00:00	07:55:00	SEM VÍTIMA	FINALIZADA	GRAÇAS	AV RUI BARBOSA	""	""	EM FRENTE A PRAÇA DO ENTRONCAMENTO	AV RUI BARBOSA	0	EM FRENTE A PRAÇA DO ENTRONCAMENTO	GRAÇAS	COLISÃO	SEM VITIMAS	1					1				0	
5114	2016-06-28T00:00:00	08:06:00	COM VÍTIMA	FINALIZADA	APIPUCOS	AV DEZESSETE DE AGOSTO	""	""	EM FRENTE AO AÇUDE DE APIPUCOS	AV DEZESSETE DE AGOSTO	0	EM FRENTE AO AÇUDE DE APIPUCOS	APIPUCOS	COLISÃO	COM UMA VITIMA AQUARDANDO SAMU	1	1								1	
5115	2016-06-28T00:00:00	08:20:00	SEM VÍTIMA	FINALIZADA	MADALENA	RUA BENFICA	XX	""	EM FRENTE AO BOMPREÇO	RUA BENFICA	XX	EM FRENTE AO BOMPREÇO	MADALENA	COLISÃO	COLISÃO DOIS AUTOS E UM ÔNIBUS	2					1				0	
5116	2016-06-28T00:00:00	08:37:00	SEM VÍTIMA	FINALIZADA	ESPINHEIRO	RUA DO ESPINHEIRO	""	""	ESQUINA COM RUA BARAO DE ITAMARACA, SEMAFORO 086	RUA DO ESPINHEIRO	0	ESQUINA COM RUA BARAO DE ITAMARACA, SEMAFORO 086	ESPINHEIRO	COLISÃO	COLISAO ENTRE DOIS AUTOS S/V	2									0	
5117	2016-06-28T00:00:00	09:05:00	SEM VÍTIMA	FINALIZADA	CAMPO GRANDE	RUA PRUDENTE DE MORAES	158	""	EM FRENTE A BRASIL GAS	RUA PRUDENTE DE MORAES	158	EM FRENTE A BRASIL GAS	CAMPO GRANDE	COLISÃO	COLISAO ENTRE DOIS AUTOS S/V	2									0	
5118	2016-06-28T00:00:00	09:10:00	SEM VÍTIMA	FINALIZADA	BOA VIAGEM	AV CONSELHEIRO AGUIAR	""	""	EM FRENTE NUCLEO	AV CONSELHEIRO AGUIAR	0	EM FRENTE NUCLEO	BOA VIAGEM	COLISÃO	COLISAO ENTRE DOIS AUTOS S/V	2									0	
5119	2016-06-28T00:00:00	09:45:00	SEM VÍTIMA	FINALIZADA	ILHA DO LEITE	RUA FRANCISCO ALVES	""	""	SEMAFORO 508 EM FRENTE AO HOSPITAL ESPERANÇA	RUA FRANCISCO ALVES	0	SEMAFORO 508 EM FRENTE AO HOSPITAL ESPERANÇA	ILHA DO LEITE	COLISÃO	SEM VITIMAS	2									0	
5120	2016-06-28T00:00:00	10:07:00	COM VÍTIMA	FINALIZADA	BOA VIAGEM	RUA JOSE DA SILVA LUCENA	619	""	RUA DO COLEGIO GGE	RUA JOSE DA SILVA LUCENA	619	RUA DO COLEGIO GGE	BOA VIAGEM	COLISÃO	COM VITIMA AGUARDANDO SAMU	1	1								1	
5121	2016-06-28T00:00:00	10:35:00	SEM VÍTIMA	FINALIZADA	IMBIRIBEIRA	AV MARECHAL MASCARENHAS DE MORAES	""	""	EM FRENTE AO AEROPORTO, SENTIDO PRAZERES	AV MARECHAL MASCARENHAS DE MORAES	0	EM FRENTE AO AEROPORTO, SENTIDO PRAZERES	IMBIRIBEIRA	COLISÃO	COLISAO ENTRE DOIS AUTOS S/V	2									0	
5122	2016-06-28T00:00:00	10:38:00	SEM VÍTIMA	FINALIZADA	CASA FORTE	RUA NESTOR SILVA	""	""	CRUZ COM A RUA AFONSO DE ALBUQUERQUE MELO,POR TRAS DO HIPER DE CASA FORTE	RUA NESTOR SILVA	0	CRUZ COM A RUA AFONSO DE ALBUQUERQUE MELO,POR TRAS DO HIPER DE CASA FORTE	CASA FORTE	COLISÃO	SEM VITIMAS ,BATEDOR DA VT 14 NO LOCAL FAZENDO B.O	2									0	
5123	2016-06-28T00:00:00	10:50:00	SEM VÍTIMA	FINALIZADA	BOA VIAGEM	AV BOA VIAGEM	1590	""	CRUZ COM A RUA ARTUR MUNIZ,SEG JARDIM	AV BOA VIAGEM	1590	CRUZ COM A RUA ARTUR MUNIZ,SEG JARDIM	BOA VIAGEM	COLISÃO	SEM VITIMAS	2									0	
5124	2016-06-28T00:00:00	10:54:00	SEM VÍTIMA	FINALIZADA	AFOGADOS	AV SUL	""	""	EM FRENTE DA POLICLINICA GAMENON MAGALHAES	AV SUL	0	EM FRENTE DA POLICLINICA GAMENON MAGALHAES	AFOGADOS	COLISÃO	COL.S/V,SET/CD	2								1	0	
5125	2016-06-28T00:00:00	11:05:00	SEM VÍTIMA	FINALIZADA	IPSEP	AV RECIFE	2922	""	EM FRENTE DE GUSTAVO VEICULO	AV RECIFE	2922	EM FRENTE DE GUSTAVO VEICULO	IPSEP	COLISÃO	COL.S/V ,SET BR	1					1				0	
5126	2016-06-28T00:00:00	10:04:00	SEM VÍTIMA	CANCELADA	AREIAS	AV RECIFE	""	""	EM FRENTE A EMLURB SENT/BR 101	AV RECIFE	0	EM FRENTE A EMLURB SENT/BR 101	AREIAS	COLISÃO	SEM VITIMAS	1						1			0	
5127	2016-06-28T00:00:00	11:40:00	SEM VÍTIMA	FINALIZADA	PINA	RUA JOAQUIM CARNEIRO DA SILVA	110	""	EM FRENTE A LIDERANÇA SERVIÇOS	RUA JOAQUIM CARNEIRO DA SILVA	110	EM FRENTE A LIDERANÇA SERVIÇOS	PINA	COLISÃO	SEM VITIMAS	1						1			0	
5128	2016-06-28T00:00:00	12:02:00	SEM VÍTIMA	FINALIZADA	SÃO JOSÉ	AV MARTINS DE BARROS	""	""	EM FRENTE AO POSTO YPIRANGA,ENTRE O CAIS E O ANEXO DO FORUM.	AV MARTINS DE BARROS	0	EM FRENTE AO POSTO YPIRANGA,ENTRE O CAIS E O ANEXO DO FORUM.	SÃO JOSÉ	COLISÃO	SEM VITMAS	2									0	
5129	2016-06-28T00:00:00	12:27:00	SEM VÍTIMA	FINALIZADA	PINA	AV ANTONIO DE GOES	""	""	SENTIDO DERBI OPS MESMOP SE ENCONTRA NA RUA MANOEL DE BRITO	AV ANTONIO DE GOES	0	SENTIDO DERBI OPS MESMOP SE ENCONTRA NA RUA MANOEL DE BRITO	PINA	COLISÃO	DOIS AUTO E UM DA PREFEITURA	3									0	
5130	2016-06-28T00:00:00	12:31:00	SEM VÍTIMA	FINALIZADA	CASA AMARELA	RUA TAQUARITINGA	55	""	AO LOJAS TROPICAL	RUA TAQUARITINGA	55	AO LOJAS TROPICAL	CASA AMARELA	COLISÃO	DOIS AUTOS	1					1				0	
5131	2016-06-28T00:00:00	13:40:00	SEM VÍTIMA	FINALIZADA	ESPINHEIRO	RUA DO ESPINHEIRO	711	""	EM FRENTE A CASA VESTE FESTA	RUA DO ESPINHEIRO	711	EM FRENTE A CASA VESTE FESTA	ESPINHEIRO	COLISÃO	DOIS AUTOS	2									0	
5132	2016-06-28T00:00:00	14:19:00	COM VÍTIMA	FINALIZADA	CASA AMARELA	RUA DA HARMONIA	""	""	CRUZAMENTO COM A RUA MAJOR NEREU GUERRA	RUA DA HARMONIA	0	CRUZAMENTO COM A RUA MAJOR NEREU GUERRA	CASA AMARELA	COLISÃO	ONIBUS E AUTO		1				1				1	
5133	2016-06-28T00:00:00	15:09:00	SEM VÍTIMA	FINALIZADA	BARRO	AV DR JOSE RUFINO	""	""	ENFR AO COLEGIO MACULADA DA CONCEIÇÃO	AV DR JOSE RUFINO	0	ENFR AO COLEGIO MACULADA DA CONCEIÇÃO	BARRO	COLISÃO	SAVEIRO E FOX	2									0	
5134	2016-06-28T00:00:00	15:11:00	SEM VÍTIMA	FINALIZADA	TORRE	AV PROFESSOR ESTEVAO FRANCISCO DA COSTA	36	""	ESQ DO CANAL SENT TORRE	AV PROFESSOR ESTEVAO FRANCISCO DA COSTA	36	ESQ DO CANAL SENT TORRE	TORRE	COLISÃO	DOIS AUTOS	2									0	
5135	2016-06-28T00:00:00	15:18:00	SEM VÍTIMA	FINALIZADA	BOA VIAGEM	RUA CAPITAO ZUZINHA	""	""	ESQUINA DA AV JEQUITINHONHA E/F GALERIA SETUBAL CENTER	RUA CAPITAO ZUZINHA	0	ESQUINA DA AV JEQUITINHONHA E/F GALERIA SETUBAL CENTER	BOA VIAGEM	COLISÃO	COLISAO DE DOIS AUTO S/V	2									0	
5136	2016-06-28T00:00:00	15:23:00	SEM VÍTIMA	CANCELADA	IMBIRIBEIRA	AV MARECHAL MASCARENHAS DE MORAES	""	""	APOS AO AEROPORTO ENF A AUTO NUNES CONCESSIONARIA	AV MARECHAL MASCARENHAS DE MORAES	0	APOS AO AEROPORTO ENF A AUTO NUNES CONCESSIONARIA	IMBIRIBEIRA	COLISÃO	DOIS AUTOS	2									0	
5137	2016-06-28T00:00:00	15:50:00	SEM VÍTIMA	FINALIZADA	BOA VIAGEM	RUA ERNESTO DE PAULA SANTOS	451	""	PROX A LIVRARIA MODELO E DROGASIL	RUA ERNESTO DE PAULA SANTOS	451	PROX A LIVRARIA MODELO E DROGASIL	BOA VIAGEM	COLISÃO	AUTO E MOTO	1	1								0	
5138	2016-06-28T00:00:00	15:58:00	SEM VÍTIMA	CANCELADA	IMBIRIBEIRA	RUA ANTONIO FALCAO	""	""	ENFR AO PLANETA KIDS	RUA ANTONIO FALCAO	0	ENFR AO PLANETA KIDS	IMBIRIBEIRA	COLISÃO	DOIS AUTO	2									0	
5139	2016-06-28T00:00:00	16:35:00	SEM VÍTIMA	FINALIZADA	SANTO ANTÔNIO	AV MARTINS DE BARROS	""	""	RUA DO SEFAZ, e/f SEMÀFORO 164	AV MARTINS DE BARROS	0	RUA DO SEFAZ, e/f SEMÀFORO 164	SANTO ANTÔNIO	COLISÃO	01 AUTO- 01 CAMINHÃO	1						1			0	
5140	2016-06-28T00:00:00	17:58:00	SEM VÍTIMA	FINALIZADA	TAMARINEIRA	RUA CONEGO BARATA	""	""	ENFR A FERREIRA COSTA DENTO DO ESTACIONAMENTO DO ATENDIMENTO PISICRIATICO	RUA CONEGO BARATA	0	ENFR A FERREIRA COSTA DENTO DO ESTACIONAMENTO DO ATENDIMENTO PISICRIATICO	TAMARINEIRA	COLISÃO	DOIOS AUTO	2									0	
5141	2016-06-28T00:00:00	18:03:00	SEM VÍTIMA	FINALIZADA	ILHA JOANA BEZERRA	VIADUTO CAPITAO TEMUDO	XX	""	VIADULTO FICA DE FRENTE P O FORUM JOANA BEZERRA, SENT BOA VIAGEM	VIADUTO CAPITAO TEMUDO	XX	VIADULTO FICA DE FRENTE P O FORUM JOANA BEZERRA, SENT BOA VIAGEM	ILHA JOANA BEZERRA	ENGAVETAMENTO	TRES AUTO S/V	3									0	
5142	2016-06-28T00:00:00	18:22:00	SEM VÍTIMA	FINALIZADA	CASA FORTE	RUA FERNANDO BENVINDO DA FONSECA	XX	""	RUA POR TRAS DO PARQUE SANTANA, NA MARGEM DO RIO	RUA FERNANDO BENVINDO DA FONSECA	XX	RUA POR TRAS DO PARQUE SANTANA, NA MARGEM DO RIO	CASA FORTE	ACID. DE PERCURSO	VIATURA DA PM DESPENCOU DE BARRANCO	1									0	
5143	2016-06-28T00:00:00	18:23:00	SEM VÍTIMA	CANCELADA	CIDADE UNIVERSITÁRIA	AV PROFESSOR MORAES REGO	""	""	ENFR A REITORIA FEDERAL NA CALÇADA	AV PROFESSOR MORAES REGO	0	ENFR A REITORIA FEDERAL NA CALÇADA	CIDADE UNIVERSITÁRIA	COLISÃO	DOIS AUTO	2									0	
5144	2016-06-28T00:00:00	18:35:00	SEM VÍTIMA	FINALIZADA	JAQUEIRA	RUA HOEL SETTE	""	""	AO LADO DA PADARIA PAN JOVEM	RUA HOEL SETTE	0	AO LADO DA PADARIA PAN JOVEM	JAQUEIRA	COLISÃO	DOIS AUTO	2									0	
5145	2016-06-28T00:00:00	18:40:00	COM VÍTIMA	FINALIZADA	SÃO JOSÉ	RUA SANTA RITA	XX	""	EM FRENTE A SEDE DO 16° BATALHÃO	RUA SANTA RITA	XX	EM FRENTE A SEDE DO 16° BATALHÃO	SÃO JOSÉ	COLISÃO	AUTO E MOTO	1	1								1	
5146	2016-06-28T00:00:00	18:47:00	SEM VÍTIMA	FINALIZADA	SANTO ANTÔNIO	AV MARTINS DE BARROS	XX	""	PROX. DO FORUM TOMAZ DE AQUINO, DE ESQUINA COM A RUA SIQUEIRA CAMPOS	AV MARTINS DE BARROS	XX	PROX. DO FORUM TOMAZ DE AQUINO, DE ESQUINA COM A RUA SIQUEIRA CAMPOS	SANTO ANTÔNIO	COLISÃO	DOIS AUTO	2									0	
5147	2016-06-28T00:00:00	19:57:00	SEM VÍTIMA	FINALIZADA	CASA AMARELA	AV RUI BARBOSA	1071	""	NO SEMAFORO 305, PROX. DA CAPELA SÃO MARCELINO	AV RUI BARBOSA	1071	NO SEMAFORO 305, PROX. DA CAPELA SÃO MARCELINO	CASA AMARELA	COLISÃO	CAMINHÃO E AUTO	1							1		0	
5148	2016-06-28T00:00:00	20:16:00	COM VÍTIMA	FINALIZADA	BOA VISTA	AV VISCONDE DE SUASSUNA	658	""	EM FRENTE DO POSTO DE GASOLINA PETROVIA	AV VISCONDE DE SUASSUNA	658	EM FRENTE DO POSTO DE GASOLINA PETROVIA	BOA VISTA	COLISÃO	MOTO E AUTO	1	1								1	
5149	2016-06-28T00:00:00	22:17:00	SEM VÍTIMA	FINALIZADA	PARNAMIRIM	AV RUI BARBOSA	XX	""	NO POSTO SHELL, PROX. DA LOJA BRENER	AV RUI BARBOSA	XX	NO POSTO SHELL, PROX. DA LOJA BRENER	PARNAMIRIM	COLISÃO	DOIS AUTO	2									0	
5150	2016-06-28T00:00:00	23:59:00	COM VÍTIMA	FINALIZADA	CAXANGÁ	AV CAXANGA	""	""	EM FRENTE AO CAXANGA GOLF CLUB, SENTIDO RECIFE CAMARAGIBE	AV CAXANGA	0	EM FRENTE AO CAXANGA GOLF CLUB, SENTIDO RECIFE CAMARAGIBE	CAXANGÁ	COLISÃO	COLISAO ENTRE DUAS MOTOS		2								2	
5151	2016-06-29T00:00:00	00:20:00	SEM VÍTIMA	FINALIZADA	CAXANGÁ	AV CAXANGA	""	""	EM FRENTE AO CAXANGÁ GOLF CLUB	AV CAXANGA	0	EM FRENTE AO CAXANGÁ GOLF CLUB	CAXANGÁ	COLISÃO	COLISÃO ENTRE TRÊS AUTOS SEM VÍTIMAS	3									0	
5152	2016-06-29T00:00:00	06:45:00	SEM VÍTIMA	CANCELADA	JARDIM SÃO PAULO	AV RECIFE	""	""	EM FRENTE A ART PEDRAS	AV RECIFE	0	EM FRENTE A ART PEDRAS	JARDIM SÃO PAULO	COLISÃO	COLISÃO SEM VITIMAS	1						1		1	0	
5153	2016-06-29T00:00:00	07:34:00	COM VÍTIMA	FINALIZADA	TORRÕES	AV ENGENHEIRO ABDIAS DE CARVALHO	""	""	NO SEMAFORO 271	AV ENGENHEIRO ABDIAS DE CARVALHO	0	NO SEMAFORO 271	TORRÕES	COLISÃO	COLISÃO COM VÍTIMA	1	1								1	
5154	2016-06-29T00:00:00	08:37:00	SEM VÍTIMA	FINALIZADA	BOA VIAGEM	RUA PROFESSOR EDUARDO WANDERLEY FILHO	""	""	EM FRENTE AO COLEGIO BOA VIAGEM	RUA PROFESSOR EDUARDO WANDERLEY FILHO	0	EM FRENTE AO COLEGIO BOA VIAGEM	BOA VIAGEM	COLISÃO	COL.S/V	2									0	
5155	2016-06-29T00:00:00	09:07:00	SEM VÍTIMA	CANCELADA	BOA VIAGEM	AV DOM JOAO VI	""	""	POR TRÁS DO SHOPPING RECIFE JUNTO DOCANAL. PROX. AO HIPER BOMPREÇO DA FELIX DE BRITO. (SEMÁFORO Nº 543) SENTIDO VIA MANGUE.	AV DOM JOAO VI	0	POR TRÁS DO SHOPPING RECIFE JUNTO DOCANAL. PROX. AO HIPER BOMPREÇO DA FELIX DE BRITO. (SEMÁFORO Nº 543) SENTIDO VIA MANGUE.	BOA VIAGEM	COLISÃO	SEM VÍTIMAS	2									0	
5156	2016-06-29T00:00:00	09:33:00	SEM VÍTIMA	FINALIZADA	DERBY	AV GOVERNADOR AGAMENON MAGALHAES	""	""	E/F AO HOSPITAL PORTUGUÊS, SENTIDO BOA VIAGEM.	AV GOVERNADOR AGAMENON MAGALHAES	0	E/F AO HOSPITAL PORTUGUÊS, SENTIDO BOA VIAGEM.	DERBY	COLISÃO	SEM VÍTIMAS.	2									0	
5157	2016-06-29T00:00:00	10:08:00	SEM VÍTIMA	CANCELADA	IMBIRIBEIRA	AV RECIFE	1277	""	EM FRENTE DA CASIMPER	AV RECIFE	1277	EM FRENTE DA CASIMPER	IMBIRIBEIRA	COLISÃO	COL.S/V,SET.BOA VIAGEM	1					1				0	
5158	2016-06-29T00:00:00	10:24:00	SEM VÍTIMA	FINALIZADA	ENCRUZILHADA	EST DE BELEM	96	""	EM FRENTE DA MULT PAPELARIA	EST DE BELEM	96	EM FRENTE DA MULT PAPELARIA	ENCRUZILHADA	COLISÃO	COL.S/V,SETSUB	1						1			0	
5159	2016-06-29T00:00:00	10:57:00	SEM VÍTIMA	FINALIZADA	ILHA DO LEITE	AV GOVERNADOR AGAMENON MAGALHAES	""	""	EM FRENTE AO SEMAFORO 069,S/BOA VIAGEM	AV GOVERNADOR AGAMENON MAGALHAES	0	EM FRENTE AO SEMAFORO 069,S/BOA VIAGEM	ILHA DO LEITE	COLISÃO	SEM VITIMAS	1						1			0	
5160	2016-06-29T00:00:00	11:30:00	SEM VÍTIMA	FINALIZADA	IPSEP	RUA IRAPUA	""	""	EM FRENTE AO 19ºBATALHAO DA PM	RUA IRAPUA	0	EM FRENTE AO 19ºBATALHAO DA PM	IPSEP	COLISÃO	COL.S/V	2									0	
5161	2016-06-29T00:00:00	11:47:00	SEM VÍTIMA	FINALIZADA	AFOGADOS	EST DOS REMEDIOS	""	""	""	EST DOS REMEDIOS	0	0	AFOGADOS	COLISÃO	COLISAO ENTRE AUTO E CAMINHAO	1						1			0	
5162	2016-06-29T00:00:00	11:50:00	SEM VÍTIMA	FINALIZADA	CÓRREGO DO JENIPAPO	AV DA RECUPERACAO	""	""	DENTRO DO POSTO SEERA II (ANTIGO POSTO TEXACO)	AV DA RECUPERACAO	0	DENTRO DO POSTO SEERA II (ANTIGO POSTO TEXACO)	CÓRREGO DO JENIPAPO	COLISÃO	SEM VÍTIMAS. COLISÃO COM UMA VT DA PM	1						1			0	
5163	2016-06-29T00:00:00	12:23:00	SEM VÍTIMA	FINALIZADA	ILHA DO LEITE	RUA GENERAL JOAQUIM INACIO	566	""	EM FRENTE A FARMACIA INDEPENDENTE, NA ESQUINA DA BIG BEN	RUA GENERAL JOAQUIM INACIO	566	EM FRENTE A FARMACIA INDEPENDENTE, NA ESQUINA DA BIG BEN	ILHA DO LEITE	COLISÃO	COLISAO ENTRE AUTO E CAMINHAO BAU PEQUENO	1						1			0	
5164	2016-06-29T00:00:00	12:31:00	SEM VÍTIMA	FINALIZADA	ESPINHEIRO	RUA QUARENTA E OITO	942	""	COM A RUA SAMUEL CAMPELO / ESTACIONAMENTO DA GALERIA 48	RUA QUARENTA E OITO	942	COM A RUA SAMUEL CAMPELO / ESTACIONAMENTO DA GALERIA 48	ESPINHEIRO	COLISÃO	TRES AUTOS	3									0	
5165	2016-06-29T00:00:00	12:43:00	SEM VÍTIMA	CANCELADA	ESTÂNCIA	RUA JOAO TEIXEIRA	S/N	""	EM FRENTE AO COLEGIO VISAO	RUA JOAO TEIXEIRA	S/N	EM FRENTE AO COLEGIO VISAO	ESTÂNCIA	COLISÃO	COLISÃO DIANTEIRA	2									0	
5166	2016-06-29T00:00:00	12:53:00	SEM VÍTIMA	FINALIZADA	DERBY	AV ENGENHEIRO AGAMENON DE MAGALHAES MELO	""	""	E/F DO BOMPREÇO DO PARQUE AMORIM	AV ENGENHEIRO AGAMENON DE MAGALHAES MELO	0	E/F DO BOMPREÇO DO PARQUE AMORIM	DERBY	COLISÃO	COLISAO DE DOIS AUTOS S/V	2									0	
5167	2016-06-29T00:00:00	12:59:00	SEM VÍTIMA	CANCELADA	IMBIRIBEIRA	RUA ARQUITETO LUIZ NUNES	186	""	APOS A PONTE GILBERTO FREIRE SENT IMBIRIBEIRA	RUA ARQUITETO LUIZ NUNES	186	APOS A PONTE GILBERTO FREIRE SENT IMBIRIBEIRA	IMBIRIBEIRA	COLISÃO	AUTO E CAMINHAO	1						1			0	
5168	2016-06-29T00:00:00	13:28:00	SEM VÍTIMA	CANCELADA	CAXANGÁ	RUA RIBEIRO PESSOA	""	""	SEMAFORO 281, EM FRENTE A UPA SENTIDO CAMARAGIBE	RUA RIBEIRO PESSOA	0	SEMAFORO 281, EM FRENTE A UPA SENTIDO CAMARAGIBE	CAXANGÁ	COLISÃO	COLISAO ENTRE DOIS AUTOS S/V	2									0	
